code,name,sector,market
6334,明治機械,機械,スタンダード（内国株式）
6335,東京機械製作所,機械,スタンダード（内国株式）
6336,石井表記,機械,スタンダード（内国株式）
6337,テセック,機械,スタンダード（内国株式）
6338,タカトリ,機械,スタンダード（内国株式）
6339,新東工業,機械,プライム（内国株式）
6340,澁谷工業,機械,プライム（内国株式）
6342,太平製作所,機械,スタンダード（内国株式）
6343,フリージア・マクロス,機械,スタンダード（内国株式）
6345,アイチ　コーポレーション,機械,プライム（内国株式）
6346,キクカワエンタープライズ,機械,スタンダード（内国株式）
6347,プラコー,機械,スタンダード（内国株式）
6349,小森コーポレーション,機械,プライム（内国株式）
6351,鶴見製作所,機械,プライム（内国株式）
6356,日本ギア工業,機械,スタンダード（内国株式）
6357,三精テクノロジーズ,機械,スタンダード（内国株式）
6358,酒井重工業,機械,プライム（内国株式）
6360,東京自働機械製作所,機械,スタンダード（内国株式）
6361,荏原製作所,機械,プライム（内国株式）
6363,酉島製作所,機械,プライム（内国株式）
6364,ＡＩＲＭＡＮ,機械,プライム（内国株式）
6365,電業社機械製作所,機械,スタンダード（内国株式）
6366,千代田化工建設,建設業,スタンダード（内国株式）
6367,ダイキン工業,機械,プライム（内国株式）
6368,オルガノ,機械,プライム（内国株式）
6369,トーヨーカネツ,機械,プライム（内国株式）
6370,栗田工業,機械,プライム（内国株式）
6371,椿本チエイン,機械,プライム（内国株式）
6376,日機装,精密機器,プライム（内国株式）
6378,木村化工機,機械,スタンダード（内国株式）
6379,レイズネクスト,建設業,プライム（内国株式）
6380,オリエンタルチエン工業,機械,スタンダード（内国株式）
6381,アネスト岩田,機械,プライム（内国株式）
6382,トリニティ工業,機械,スタンダード（内国株式）
6383,ダイフク,機械,プライム（内国株式）
6384,昭和真空,機械,スタンダード（内国株式）
6387,サムコ,機械,プライム（内国株式）
6390,加藤製作所,機械,プライム（内国株式）
6391,加地テック,機械,スタンダード（内国株式）
6392,ヤマダコーポレーション,機械,スタンダード（内国株式）
6393,油研工業,機械,スタンダード（内国株式）
6395,タダノ,機械,プライム（内国株式）
6396,宇野澤組鐵工所,機械,スタンダード（内国株式）
6400,不二精機,機械,スタンダード（内国株式）
6402,兼松エンジニアリング,機械,スタンダード（内国株式）
6405,鈴茂器工,機械,スタンダード（内国株式）
6407,ＣＫＤ,機械,プライム（内国株式）
6408,小倉クラッチ,機械,スタンダード（内国株式）
6412,平和,機械,プライム（内国株式）
6413,理想科学工業,機械,プライム（内国株式）
6417,ＳＡＮＫＹＯ,機械,プライム（内国株式）
6418,日本金銭機械,機械,プライム（内国株式）
6419,マースグループホールディングス,機械,プライム（内国株式）
6420,ガリレイホールディングス,機械,プライム（内国株式）
6424,高見沢サイバネティックス,機械,スタンダード（内国株式）
6425,ユニバーサルエンターテインメント,機械,スタンダード（内国株式）
6428,オーイズミ,機械,スタンダード（内国株式）
6430,ダイコク電機,機械,プライム（内国株式）
6432,竹内製作所,機械,プライム（内国株式）
6433,ヒーハイスト,機械,スタンダード（内国株式）
6436,アマノ,機械,プライム（内国株式）
6440,ＪＵＫＩ,機械,プライム（内国株式）
6444,サンデン,機械,スタンダード（内国株式）
6445,ジャノメ,機械,プライム（内国株式）
6448,ブラザー工業,電気機器,プライム（内国株式）
6454,マックス,機械,プライム（内国株式）
6455,モリタホールディングス,輸送用機器,プライム（内国株式）
6457,グローリー,機械,プライム（内国株式）
6458,新晃工業,機械,プライム（内国株式）
6459,だいわ,機械,プライム（内国株式）
6460,セガサミーホールディングス,機械,プライム（内国株式）
6463,ＴＰＲ,機械,プライム（内国株式）
6464,ツバキ・ナカシマ,機械,プライム（内国株式）
6465,ホシザキ,機械,プライム（内国株式）
6466,ＴＶＥ,機械,スタンダード（内国株式）
6467,ニチダイ,機械,スタンダード（内国株式）
6469,放電精密加工研究所,機械,スタンダード（内国株式）
6470,大豊工業,機械,スタンダード（内国株式）
6471,日本精工,機械,プライム（内国株式）
6472,ＮＴＮ,機械,プライム（内国株式）
6473,ジェイテクト,機械,プライム（内国株式）
6474,不二越,機械,プライム（内国株式）
6479,ミネベアミツミ,電気機器,プライム（内国株式）
6480,日本トムソン,機械,プライム（内国株式）
6481,ＴＨＫ,機械,プライム（内国株式）
6482,ＹＵＳＨＩＮ,機械,スタンダード（内国株式）
6484,ＫＶＫ,機械,スタンダード（内国株式）
6485,前澤給装工業,機械,スタンダード（内国株式）
6486,イーグル工業,機械,プライム（内国株式）
6488,ヨシタケ,機械,スタンダード（内国株式）
6490,ＰＩＬＬＡＲ,機械,プライム（内国株式）
6492,岡野バルブ製造,機械,スタンダード（内国株式）
6493,ＮＩＴＴＡＮ,輸送用機器,スタンダード（内国株式）
6494,ＮＦＫホールディングス,機械,スタンダード（内国株式）
6495,宮入バルブ製作所,機械,スタンダード（内国株式）
6496,中北製作所,機械,スタンダード（内国株式）
6497,ハマイ,機械,スタンダード（内国株式）
6498,キッツ,機械,プライム（内国株式）
6501,日立製作所,電気機器,プライム（内国株式）
6503,三菱電機,電気機器,プライム（内国株式）
6504,富士電機,電気機器,プライム（内国株式）
6505,東洋電機製造,電気機器,スタンダード（内国株式）
6506,安川電機,電気機器,プライム（内国株式）
6507,シンフォニアテクノロジー,電気機器,プライム（内国株式）
6508,明電舎,電気機器,プライム（内国株式）
6513,オリジン,電気機器,スタンダード（内国株式）
6516,山洋電気,電気機器,プライム（内国株式）
6517,デンヨー,電気機器,プライム（内国株式）
6518,三相電機,電気機器,スタンダード（内国株式）
6521,オキサイド,電気機器,グロース（内国株式）
6522,アスタリスク,電気機器,グロース（内国株式）
6523,ＰＨＣホールディングス,電気機器,プライム（内国株式）
6524,湖北工業,電気機器,スタンダード（内国株式）
6525,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,電気機器,プライム（内国株式）
6526,ソシオネクスト,電気機器,プライム（内国株式）
6532,ベイカレント,サービス業,プライム（内国株式）
6533,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,サービス業,プライム（内国株式）
6535,アイモバイル,サービス業,プライム（内国株式）
6537,ＷＡＳＨハウス,サービス業,グロース（内国株式）
6538,ディスラプターズ,サービス業,スタンダード（内国株式）
6539,ＭＳ－Ｊａｐａｎ,サービス業,プライム（内国株式）
6540,船場,サービス業,スタンダード（内国株式）
6543,日宣,サービス業,スタンダード（内国株式）
6544,ジャパンエレベーターサービスホールディングス,サービス業,プライム（内国株式）
6545,インターネットインフィニティー,サービス業,グロース（内国株式）
6546,フルテック,サービス業,スタンダード（内国株式）
6547,グリーンズ,サービス業,スタンダード（内国株式）
6548,旅工房,サービス業,グロース（内国株式）
6549,ディーエムソリューションズ,サービス業,スタンダード（内国株式）
6551,ツナググループ・ホールディングス,サービス業,スタンダード（内国株式）
6552,ＧａｍｅＷｉｔｈ,サービス業,スタンダード（内国株式）
6554,エスユーエス,サービス業,グロース（内国株式）
6555,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,サービス業,スタンダード（内国株式）
6557,ＡＩＡＩグループ,サービス業,グロース（内国株式）
6558,クックビズ,サービス業,グロース（内国株式）
6560,エル・ティー・エス,サービス業,プライム（内国株式）
